F:\Valentino\Progetti_da_buildare_2\httpcomponents-client6705924879810f617a7a21d34f16b6c0d61e8d34\pom.xml6705924879810f617a7a21d34f16b6c0d61e8d34;non trovata
F:\Valentino\Progetti_da_buildare_2\spring-frameworkff2228fdaf131d57b5c8c5918ee8d07c6dd9bba\pom.xmlff2228fdaf131d57b5c8c5918ee8d07c6dd9bba;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\struts5f54b8d087f5125d96838aafa5f64c2190e6885b\pom.xml5f54b8d087f5125d96838aafa5f64c2190e6885b;non trovata
F:\Valentino\Progetti_da_buildare_2\JGroupsc3ad22234ef84d06d04d908b3c94c0d11df8afd\pom.xmlc3ad22234ef84d06d04d908b3c94c0d11df8afd;1.5
F:\Valentino\Progetti_da_buildare_2\tomcat3e54b2a6314eda11617ff7a7b899c251e222b1a1\pom.xml3e54b2a6314eda11617ff7a7b899c251e222b1a1;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\tomcat723ea6a5bc5e7bc49e5ef84273c3b3c164a6a4fd\pom.xml723ea6a5bc5e7bc49e5ef84273c3b3c164a6a4fd;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\plexus-utilsb38a1b3a4352303e4312b2bb601a0d7ec6e28f41\pom.xmlb38a1b3a4352303e4312b2bb601a0d7ec6e28f41;non trovata
F:\Valentino\Progetti_da_buildare_2\spring-frameworkab2410c754b67902f002bfcc0c3895bd7772d39\pom.xmlab2410c754b67902f002bfcc0c3895bd7772d39;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\commons-compress654222e628097763ee6ca561ae77be5c06666173\pom.xml654222e628097763ee6ca561ae77be5c06666173;non trovata
F:\Valentino\Progetti_da_buildare_2\git-plugina3d3a7eb7f75bfe97a0291e3b6d074aafafa86c9\pom.xmla3d3a7eb7f75bfe97a0291e3b6d074aafafa86c9;non trovata
F:\Valentino\Progetti_da_buildare_2\struts01e6b251b4db78bfb7971033652e81d1af4cb3e\pom.xml01e6b251b4db78bfb7971033652e81d1af4cb3e;non trovata
F:\Valentino\Progetti_da_buildare_2\struts4a3917176de2df7f33a85511d067f31e50dcc1b\pom.xml4a3917176de2df7f33a85511d067f31e50dcc1b;non trovata
F:\Valentino\Progetti_da_buildare_2\commons-collectionsbce4d022f27a723fa0e0b7484dcbf0afa2dd210a\pom.xmlbce4d022f27a723fa0e0b7484dcbf0afa2dd210a;non trovata
F:\Valentino\Progetti_da_buildare_2\uaa20808046de8bbdc6fb2ac62829d4cc9d7a19f37\pom.xml20808046de8bbdc6fb2ac62829d4cc9d7a19f37;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\spring-framework13356a7ee2240f740737c5c83bdccdacc30603a\pom.xml13356a7ee2240f740737c5c83bdccdacc30603a;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\uaa78731f8aa37a53385d0194821a5356ab66e2138\pom.xml78731f8aa37a53385d0194821a5356ab66e2138;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\ssh-agent-plugin3a8abe1889d25f9a73cdba202cf27212b273de4d\pom.xml3a8abe1889d25f9a73cdba202cf27212b273de4d;non trovata
F:\Valentino\Progetti_da_buildare_2\favorite-pluginb6359532fe085d9ea6b7894e997e797806480777\pom.xmlb6359532fe085d9ea6b7894e997e797806480777;non trovata
F:\Valentino\Progetti_da_buildare_2\uaa3ce42a4c75828cb58287c3c7495dde3f5261f12\pom.xml3ce42a4c75828cb58287c3c7495dde3f5261f12;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\tomcata6b1ebc246b91b854237e5aad3dfd2b5460ea282\pom.xmla6b1ebc246b91b854237e5aad3dfd2b5460ea282;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\uaa90b6f8c06afd96efd39f87deaaf9a94cd0fd082\pom.xml90b6f8c06afd96efd39f87deaaf9a94cd0fd082;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\strutsfed4f8e8a4ec69b5e7612b92d8ce3e476680474\pom.xmlfed4f8e8a4ec69b5e7612b92d8ce3e476680474;non trovata
F:\Valentino\Progetti_da_buildare_2\pipeline-build-step-plugin3dfefdec1f7b2a4ee0ef8902afdea720b1572cb3\pom.xml3dfefdec1f7b2a4ee0ef8902afdea720b1572cb3;non trovata
F:\Valentino\Progetti_da_buildare_2\tomcatc1660182010b4255c21c874d69c124370a67784a\pom.xmlc1660182010b4255c21c874d69c124370a67784a;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\jython4c337213bd2964bb36cef2d31509b49647ca6f2a\pom.xml4c337213bd2964bb36cef2d31509b49647ca6f2a;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\spring-amqpd64e7fa3993dac577c0973e0caf8c31d27ef5e4\pom.xmld64e7fa3993dac577c0973e0caf8c31d27ef5e4;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\spring-framework9772eb8410e37cd0bdec0d1b133218446c778beb\pom.xml9772eb8410e37cd0bdec0d1b133218446c778beb;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\tomcat5496e193a89b8b8b3177e516358df2f07ab852b3\pom.xml5496e193a89b8b8b3177e516358df2f07ab852b3;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\okhttp5377f25d9eed755328216912ef5e922c93e14f3\pom.xml5377f25d9eed755328216912ef5e922c93e14f3;1.7
F:\Valentino\Progetti_da_buildare_2\spring-framework2ae6a6a3415eebc57babcb9d3e5505887eda6d8\pom.xml2ae6a6a3415eebc57babcb9d3e5505887eda6d8;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\orientdb668ece96be210e742a4e2820a3085b215cf55104\pom.xml668ece96be210e742a4e2820a3085b215cf55104;1.6
F:\Valentino\Progetti_da_buildare_2\spring-framework03f547eb9868f48f44d59b56067d4ac4740672c3\pom.xml03f547eb9868f48f44d59b56067d4ac4740672c3;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\tomcat299b26af66793438c323ea6b18462fa44683080f\pom.xml299b26af66793438c323ea6b18462fa44683080f;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\uaaeb3f86054489039e11eabd54a8ec9a46c22abfc\pom.xmleb3f86054489039e11eabd54a8ec9a46c22abfc;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\uaa0ed081c9b515014a21954db0dc03a3ddbb30fac\pom.xml0ed081c9b515014a21954db0dc03a3ddbb30fac;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\tomcata2538ce78f83b7376c48d12d8247600079d789b1\pom.xmla2538ce78f83b7376c48d12d8247600079d789b1;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\spring-amqp83fe9fdec2c86a57898d56c5e109debd9d5c07d\pom.xml83fe9fdec2c86a57898d56c5e109debd9d5c07d;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\rdf4jdf15a4d7a8f2789c043b27c9eafe1b30316cfa79\pom.xmldf15a4d7a8f2789c043b27c9eafe1b30316cfa79;non trovata
F:\Valentino\Progetti_da_buildare_2\spring-amqp444b74e95bb299af5e23ebf006fbb45d574fb95\pom.xml444b74e95bb299af5e23ebf006fbb45d574fb95;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\subversion-plugin7d4562d6f7e40de04bbe29577b51c79f07d05ba6\pom.xml7d4562d6f7e40de04bbe29577b51c79f07d05ba6;non trovata
F:\Valentino\Progetti_da_buildare_2\strutscfb6e9afbae320a4dd5bdd655154ab9fe5a92c1\pom.xmlcfb6e9afbae320a4dd5bdd655154ab9fe5a92c1;non trovata
F:\Valentino\Progetti_da_buildare_2\wicket-jquery-ui82d81bf704bef90b42f62aecbcc7e8c460814b6\pom.xml82d81bf704bef90b42f62aecbcc7e8c460814b6;1.8
F:\Valentino\Progetti_da_buildare_2\spring-framework3f68cd633f03370d33c2603a6496e81273782601\pom.xml3f68cd633f03370d33c2603a6496e81273782601;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\commons-compresscca0e6e5341aacddefd4c4d36cef7cbdbc2a8777\pom.xmlcca0e6e5341aacddefd4c4d36cef7cbdbc2a8777;non trovata
F:\Valentino\Progetti_da_buildare_2\spring-framework8e096aeef55287dc829484996c9330cf755891a1\pom.xml8e096aeef55287dc829484996c9330cf755891a1;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\tomcat4d637bc3986e5d09b9363e2144b8ba74fa6eac3a\pom.xml4d637bc3986e5d09b9363e2144b8ba74fa6eac3a;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\commons-collections1642b00d67b96de87cad44223efb9ab5b4fb7be5\pom.xml1642b00d67b96de87cad44223efb9ab5b4fb7be5;non trovata
F:\Valentino\Progetti_da_buildare_2\struts352306493971e7d5a756d61780d57a76eb1f519a\pom.xml352306493971e7d5a756d61780d57a76eb1f519a;non trovata
F:\Valentino\Progetti_da_buildare_2\strutsb28b78c062f0bf3c79793a25aab8c9b6c12bce6e\pom.xmlb28b78c062f0bf3c79793a25aab8c9b6c12bce6e;non trovata
F:\Valentino\Progetti_da_buildare_2\uaad17b23fc3bf9b86f111774925afadfced75315c\pom.xmld17b23fc3bf9b86f111774925afadfced75315c;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\struts98d2692e434fe7f4d445ade24fe2c9860de1c13f\pom.xml98d2692e434fe7f4d445ade24fe2c9860de1c13f;non trovata
F:\Valentino\Progetti_da_buildare_2\spring-data-commonsb1a20ae1e82a63f99b3afc6f2aaedb3bf4dc432\pom.xmlb1a20ae1e82a63f99b3afc6f2aaedb3bf4dc432;non trovata
F:\Valentino\Progetti_da_buildare_2\uaaf6362a8f1865314aa507fc5de772848b7e55236\pom.xmlf6362a8f1865314aa507fc5de772848b7e55236;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\spring-frameworkd3acf45ea4db51fa5c4cbd0bc0e7b6d9ef805e6\pom.xmld3acf45ea4db51fa5c4cbd0bc0e7b6d9ef805e6;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\shiro9137e6cc45922b529fb776c6857647a3935471bb\pom.xml9137e6cc45922b529fb776c6857647a3935471bb;non trovata
F:\Valentino\Progetti_da_buildare_2\struts8b4fc81daeea3834bcbf73de5f48d0021917aa3\pom.xml8b4fc81daeea3834bcbf73de5f48d0021917aa3;non trovata
F:\Valentino\Progetti_da_buildare_2\tomcat593a2447e6ebe465585cfa07e93b5635dffa1c70\pom.xml593a2447e6ebe465585cfa07e93b5635dffa1c70;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\strutseccc31ebce5430f9e91b9684c63eaaf885e603f9\pom.xmleccc31ebce5430f9e91b9684c63eaaf885e603f9;non trovata
F:\Valentino\Progetti_da_buildare_2\ignitebc374f85ca4a5e69572902d2167fe6bedebd40a\pom.xmlbc374f85ca4a5e69572902d2167fe6bedebd40a;non trovata
F:\Valentino\Progetti_da_buildare_2\tomcat279e4451cb996f810fbca2f78b6340412d9daa7b\pom.xml279e4451cb996f810fbca2f78b6340412d9daa7b;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\groovy09e9778e8a33052d8c27105aee5310649637233d\pom.xml09e9778e8a33052d8c27105aee5310649637233d;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\spring-framework9beae9ae4226c45cd428035dae81214439324676\pom.xml9beae9ae4226c45cd428035dae81214439324676;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\struts74e26830d2849a84729b33497f729e0f033dc147\pom.xml74e26830d2849a84729b33497f729e0f033dc147;non trovata
F:\Valentino\Progetti_da_buildare_2\commons-collectionse585cd0433ae4cfbc56e58572b9869bd0c86b611\pom.xmle585cd0433ae4cfbc56e58572b9869bd0c86b611;1.6
F:\Valentino\Progetti_da_buildare_2\commons-fileupload02f6b2c4ef9aebf9cf8e55de8b90e73430b69385\pom.xml02f6b2c4ef9aebf9cf8e55de8b90e73430b69385;1.5
F:\Valentino\Progetti_da_buildare_2\spring-ldap08e8ae289bbd1b581986c7238604a147119c1336\pom.xml08e8ae289bbd1b581986c7238604a147119c1336;/gradle/java.gradle 1.6
F:\Valentino\Progetti_da_buildare_2\uaa2906057dae995024576ce6afdc20abd85569514\pom.xml2906057dae995024576ce6afdc20abd85569514;gradle jdk 1.8
F:\Valentino\Progetti_da_buildare_2\commons-fileuploadc61ff05b3241cb14d989b67209e57aa71540417a\pom.xmlc61ff05b3241cb14d989b67209e57aa71540417a;non trovata
F:\Valentino\Progetti_da_buildare_2\tomcat83679b99cd40caa401d173c8f8e72fc98eb5d5be\pom.xml83679b99cd40caa401d173c8f8e72fc98eb5d5be;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\uaa7d750e036cd52c5d30e73e28cbcae23126d7154\pom.xml7d750e036cd52c5d30e73e28cbcae23126d7154;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\uaa81aeb7a3aa048ea086c494f725d643e48dd9266\pom.xml81aeb7a3aa048ea086c494f725d643e48dd9266;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\tomcat079372fc7bac8e2e378942715c9ce26a4a72c07a\pom.xml079372fc7bac8e2e378942715c9ce26a4a72c07a;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\uaa32569285018a464dcbd9d4c120a11cc4b767f8e\pom.xml32569285018a464dcbd9d4c120a11cc4b767f8e;non esiste il pom
F:\Valentino\Progetti_da_buildare_2\struts7e6f641ebb142663cbd1653dc49bed725edf7f56\pom.xml7e6f641ebb142663cbd1653dc49bed725edf7f56;non trovata
