"CWE-ID","Project-Name","Method-ID","Fix Commit","Parent Commit","Badness","Tool-ID","Size","Start","End"
"CWE-22_CWE-352_CWE-79","geronimo","plugins/monitoring/mconsole-war/src/main/java/org/apache/geronimo/monitoring/console/MonitoringPortlet.java$addGraph","aa0c2c26dde8930cad924796af7c17a13d236b16","90188cc2a4faae4ca7fd68a04a9b597b981714a5","true","TOOL ID","68","795","863"
"CWE-19","camel","camel-core/src/main/java/org/apache/camel/model/dataformat/JsonDataFormat.java$configureDataFormat","8386d8f7260143802553bc6dbae2880d6c0bafda","","false","TOOL ID","46","329","375"
"CWE-264","openjpa","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractBrokerFactory.java$readResolve","ad5cd6fb86af8809b367f709b6e041218055de2f","c1fc776cdd0923ea86ac12f6a52017d17d250d0f","true","TOOL ID","12","466","478"
"CWE-863","geode","geode-lucene/src/main/java/org/apache/geode/cache/lucene/internal/results/LuceneGetPageFunction.java$optimizeForWrite","aa469239860778eb46e09dd7b390aee08f152480","82f41a489fb5a127fc760c209f1f05190a76da9e","true","TOOL ID","3","89","92"
"CWE-79","syncope","client/enduser/src/main/java/org/apache/syncope/client/enduser/util/SaltGenerator.java$SaltGenerator","36fb466afd64894170fa5e2e030ce6895120b1a","30286d96515deb9a03c551d37129f9584ac31793","true","TOOL ID","1","45","46"
"CWE-254","conscrypt","src/platform/java/org/conscrypt/TrustedCertificateIndex.java$index","4c9f9c2201116acf790fca25af43995d29980ee0","","false","TOOL ID","26","57","83"
"CWE-189","tomcat","java/org/apache/tomcat/util/http/Parameters.java$getParameter","0351f661e9219a0682df1d2a9265c518438279c6","","false","TOOL ID","11","138","149"
"CWE-22","spring-integration-extensions","spring-integration-zip/src/main/java/org/springframework/integration/zip/transformer/UnZipTransformer.java$doZipTransform","a5573eb232ff85199ff9bb28993df715d9a19a25","c5602c4223fa2726a8c0ad70f8f0cb9deb6ac57d","true","TOOL ID","120","74","194"
"CWE-264","activemq","activemq-broker/src/main/java/org/apache/activemq/broker/TransportConnection.java$processControlCommand","00921f22ff9a8792d7663ef8fadd4823402a6324","","false","TOOL ID","3","1535","1538"
"CWE-94","spring-security-oauth","spring-security-oauth2/src/main/java/org/springframework/security/oauth2/provider/endpoint/WhitelabelErrorEndpoint.java$handleError","1c6815ac1b26fb2f079adbe283c43a7fd0885f3","","false","TOOL ID","28","24","52"
"CWE-22","spring-integration-extensions","spring-integration-zip/src/main/java/org/springframework/integration/zip/transformer/UnZipTransformer.java$doZipTransform","a5573eb232ff85199ff9bb28993df715d9a19a25","","false","TOOL ID","129","76","205"
"CWE-755","cxf","rt/transports/http/src/main/java/org/apache/cxf/transport/https/AllowAllHostnameVerifier.java$verify","fae6fabf9bd7647f5e9cb68897a7d72b545b741","eaa7a4cb635b4815ff6fb823a2487803817a4829","true","TOOL ID","8","33","41"
"CWE-200","jenkins","core/src/main/java/hudson/Plugin.java$doDynamic","8830d68f5fe21f344be3496984bc4470bfcd0564","","false","TOOL ID","20","227","247"
"CWE-94","struts","core/src/main/java/org/apache/struts2/dispatcher/mapper/DefaultActionMapper.java$cleanupActionName","8b4fc81daeea3834bcbf73de5f48d0021917aa3","","false","TOOL ID","17","434","451"
"CWE-264","tomcat","java/org/apache/catalina/servlets/DefaultServlet.java$renderXml","769477b9bc8442db3f571385fa0c3e206242cbf1","e31233a09fd25b60cd27a114e78fbb698a6090ff","true","TOOL ID","94","1236","1330"
"CWE-22","lucene-solr","solr/core/src/java/org/apache/solr/handler/ReplicationHandler.java$DirectoryFileStream","6f598d24692a89da9b5b671be6cf4b947aa39266","","false","TOOL ID","19","1419","1438"
"CWE-552","spring-framework","spring-web/src/main/java/org/springframework/web/accept/ContentNegotiationManagerFactoryBean.java$afterPropertiesSet","2bd1daa75ee0b8ec33608ca6ab065ef3e1815543","161fd986566b12fc6eb776cd5e48e3fdb9910e72","true","TOOL ID","36","237","273"
"CWE-264","hibernate-validator","engine/src/main/java/org/hibernate/validator/internal/metadata/raw/ConstrainedField.java$ConstrainedField","c9525ca544b1281e2b7c7347e86e87c86dc1dc6e","","false","TOOL ID","8","44","52"
"CWE-264","hibernate-validator","engine/src/main/java/org/hibernate/validator/internal/metadata/raw/ConstrainedField.java$equals","c9525ca544b1281e2b7c7347e86e87c86dc1dc6e","","false","TOOL ID","21","62","83"
"CWE-269","uaa","common/src/main/java/org/cloudfoundry/identity/uaa/codestore/JdbcExpiringCodeStore.java$generateCode","eb3f86054489039e11eabd54a8ec9a46c22abfc","","false","TOOL ID","32","72","104"
"CWE-269","uaa","common/src/main/java/org/cloudfoundry/identity/uaa/codestore/JdbcExpiringCodeStore.java$mapRow","eb3f86054489039e11eabd54a8ec9a46c22abfc","","false","TOOL ID","7","148","155"
"CWE-269","uaa","common/src/main/java/org/cloudfoundry/identity/uaa/codestore/JdbcExpiringCodeStore.java$retrieveCode","eb3f86054489039e11eabd54a8ec9a46c22abfc","","false","TOOL ID","20","106","126"
"CWE-352","spring-framework","spring-oxm/src/main/java/org/springframework/oxm/jibx/JibxMarshaller.java$transformAndUnmarshal","edba32b3093703d5e9ed42b5b8ec23ecc1998398","7efd54e243ab0451eea3f1cded7cfd7b512aa563","true","TOOL ID","12","415","427"
"CWE-352","spring-framework","spring-oxm/src/main/java/org/springframework/oxm/jibx/JibxMarshaller.java$transformAndMarshal","edba32b3093703d5e9ed42b5b8ec23ecc1998398","7efd54e243ab0451eea3f1cded7cfd7b512aa563","true","TOOL ID","13","331","344"
"CWE-352","spring-framework","spring-oxm/src/main/java/org/springframework/oxm/jibx/JibxMarshaller.java$unmarshalSaxReader","edba32b3093703d5e9ed42b5b8ec23ecc1998398","7efd54e243ab0451eea3f1cded7cfd7b512aa563","true","TOOL ID","5","408","413"
"CWE-352","spring-framework","spring-oxm/src/main/java/org/springframework/oxm/jibx/JibxMarshaller.java$unmarshalDomNode","edba32b3093703d5e9ed42b5b8ec23ecc1998398","7efd54e243ab0451eea3f1cded7cfd7b512aa563","true","TOOL ID","8","398","406"
"CWE-19","camel","components/camel-jetty9/src/main/java/org/apache/camel/component/jetty9/JettyHttpEndpoint9.java$getBinding","c558f30a6d3820faa3d8c4ad5e54448914ec60d0","","false","TOOL ID","11","38","49"
"CWE-502","camel","components-starter/camel-jacksonxml-starter/src/main/java/org/apache/camel/component/jacksonxml/springboot/JacksonXMLDataFormatConfiguration.java$setDisableFeatures","881e5099f94316d4a66ffbff0a3e6915829d49d","","false","TOOL ID","2","211","213"
"CWE-264_CWE-200","jboss-seam","jboss-seam-remoting/src/main/java/org/jboss/seam/remoting/SubscriptionHandler.java$handle","090aa6252affc978a96c388e3fc2c1c2688d9bb5","b1d14541be7f16f97cf388239cda8bc168d8372a","true","TOOL ID","61","36","97"
"CWE-264","camel","camel-core/src/main/java/org/apache/camel/component/xslt/XsltEndpoint.java$onExchange","54b65c1d30848835f26bd138c0ba407bc1e560d","","false","TOOL ID","8","77","85"
"CWE-20","tomcat","java/org/apache/coyote/http11/Http11Processor.java$Http11Processor","bed3a1a0d06a3c787183c6e90f326bbe17e49dd4","c51c7a14ab1f5f29bbf6a6b7b56bfb406d293675","true","TOOL ID","12","52","64"
"CWE-79","syncope","core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/validation/entity/AnyTypeValidator.java$isValid","73aed0a741b1255f45893e3cada650147335073","","false","TOOL ID","37","29","66"
"CWE-200","tomcat55","container/catalina/src/share/org/apache/catalina/mbeans/MemoryUserDatabaseMBean.java$findUser","8b81c8c869987e35deed04993ecfcf7be27ca298","","false","TOOL ID","18","308","326"
"CWE-200","tomcat55","container/catalina/src/share/org/apache/catalina/mbeans/MemoryUserDatabaseMBean.java$removeRole","8b81c8c869987e35deed04993ecfcf7be27ca298","","false","TOOL ID","17","359","376"
"CWE-200","tomcat55","container/catalina/src/share/org/apache/catalina/mbeans/MemoryUserDatabaseMBean.java$createGroup","8b81c8c869987e35deed04993ecfcf7be27ca298","","false","TOOL ID","14","183","197"
"CWE-200","tomcat55","container/catalina/src/share/org/apache/catalina/mbeans/MemoryUserDatabaseMBean.java$removeUser","8b81c8c869987e35deed04993ecfcf7be27ca298","","false","TOOL ID","17","384","401"
"CWE-200","tomcat55","container/catalina/src/share/org/apache/catalina/mbeans/MemoryUserDatabaseMBean.java$removeGroup","8b81c8c869987e35deed04993ecfcf7be27ca298","","false","TOOL ID","17","334","351"
"CWE-200","tomcat55","container/catalina/src/share/org/apache/catalina/mbeans/MemoryUserDatabaseMBean.java$createRole","8b81c8c869987e35deed04993ecfcf7be27ca298","","false","TOOL ID","14","206","220"
"CWE-200","tomcat55","container/catalina/src/share/org/apache/catalina/mbeans/MemoryUserDatabaseMBean.java$findGroup","8b81c8c869987e35deed04993ecfcf7be27ca298","","false","TOOL ID","18","254","272"
"CWE-200","tomcat55","container/catalina/src/share/org/apache/catalina/mbeans/MemoryUserDatabaseMBean.java$createUser","8b81c8c869987e35deed04993ecfcf7be27ca298","","false","TOOL ID","15","230","245"
"CWE-200","tomcat55","container/catalina/src/share/org/apache/catalina/mbeans/MemoryUserDatabaseMBean.java$findRole","8b81c8c869987e35deed04993ecfcf7be27ca298","","false","TOOL ID","18","281","299"
"CWE-863","tomcat","java/org/apache/naming/factory/ResourceLinkFactory.java$getObjectInstance","b3406e6c318378cbf440f902f9fdbb8b440aef4e","","false","TOOL ID","39","124","163"
"CWE-203","jetty.project","jetty-util/src/main/java/org/eclipse/jetty/util/security/Credential.java$stringEquals","f3751d70787fd8ab93932a51c60514c2eb37cb58","042f325f1cd6e7891d72c7e668f5947b5457dc02","true","TOOL ID","10","81","91"
"CWE-203","jetty.project","jetty-util/src/main/java/org/eclipse/jetty/util/security/Credential.java$byteEquals","f3751d70787fd8ab93932a51c60514c2eb37cb58","042f325f1cd6e7891d72c7e668f5947b5457dc02","true","TOOL ID","10","100","110"
"CWE-362","core","impl/src/main/java/org/jboss/weld/servlet/ConversationContextActivator.java$deactivateConversationContext","8e413202fa1af08c09c580f444e4fd16874f9c65","6808b11cd6d97c71a2eed754ed4f955acd789086","true","TOOL ID","26","140","166"
"CWE-22_CWE-611","spring-framework","spring-web/src/main/java/org/springframework/http/converter/xml/Jaxb2RootElementHttpMessageConverter.java$processSource","8e096aeef55287dc829484996c9330cf755891a1","","false","TOOL ID","21","115","136"
"CWE-287","cxf","rt/ws/security/src/main/java/org/apache/cxf/ws/security/wss4j/WSS4JInInterceptor.java$handleMessage","db11c9115f31e171de4622149f157d8283f6c720","","false","TOOL ID","178","189","367"
"CWE-22","tomcat","java/org/apache/catalina/core/StandardContext.java$setValidateClientProvidedNewSessionId","a273b5f45cb46a273d06510a689fc314155a952d","74b3895d23b2010382880eea081ac353e8d6b01e","true","TOOL ID","3","917","920"
"CWE-399","tomcat","java/org/apache/coyote/http11/Http11Protocol.java$createProcessor","b1c8477e3e3ee635d19cc4d5987c2b157431e0c1","c89275bf2f97675bae612b9e193233c08738e8f3","true","TOOL ID","23","163","186"
"CWE-284","tomcat","java/org/apache/catalina/mbeans/JmxRemoteLifecycleListener.java$createServer","292d6ccdc9edbf80859929b0af070b2ea99fa688","","false","TOOL ID","48","297","345"
"CWE-284","tomcat","java/org/apache/catalina/mbeans/JmxRemoteLifecycleListener.java$lifecycleEvent","292d6ccdc9edbf80859929b0af070b2ea99fa688","","false","TOOL ID","91","203","294"
"CWE-601","uaa","server/src/main/java/org/cloudfoundry/identity/uaa/web/UaaSavedRequestCache.java$shouldSaveFormRedirectParameter","8a599448781acd481aa9dab1b0bde3424e00ced","","false","TOOL ID","16","87","103"
"CWE-79","struts","core/src/main/java/org/apache/struts2/views/util/DefaultUrlHelper.java$decode","5421930b49822606792f36653b17d3d95ef106f9","c6750c110ca07719ef2b3d706b927e3195ff01c8","true","TOOL ID","9","284","293"
"CWE-434","tomcat","java/org/apache/naming/resources/FileDirContext.java$setDocBase","bbcbb749c75056a2781f37038d63e646fe972104","","false","TOOL ID","30","119","149"
"CWE-434","tomcat","java/org/apache/naming/resources/FileDirContext.java$validate","bbcbb749c75056a2781f37038d63e646fe972104","","false","TOOL ID","74","812","886"
"CWE-264","tomcat","java/org/apache/naming/factory/ResourceLinkFactory.java$setGlobalContext","76ebc9007567c8326217dd94844540e1e27d8468","0a6502c6b1d889fd69aa389eedb34215f593e58e","true","TOOL ID","2","62","64"
"CWE-22","onos","core/common/src/main/java/org/onosproject/common/app/ApplicationArchive.java$saveApplication","4b19da6ce94de4865a365c200d6e8169ffb2184f","5b66ce0da32ce62d71868558b6229da190343676","true","TOOL ID","5","437","442"
"CWE-22","onos","core/common/src/main/java/org/onosproject/common/app/ApplicationArchive.java$purgeApplication","4b19da6ce94de4865a365c200d6e8169ffb2184f","5b66ce0da32ce62d71868558b6229da190343676","true","TOOL ID","10","241","251"
"CWE-22","onos","core/common/src/main/java/org/onosproject/common/app/ApplicationArchive.java$appFile","4b19da6ce94de4865a365c200d6e8169ffb2184f","5b66ce0da32ce62d71868558b6229da190343676","true","TOOL ID","2","501","503"
"CWE-22","onos","core/common/src/main/java/org/onosproject/common/app/ApplicationArchive.java$expandZippedApplication","4b19da6ce94de4865a365c200d6e8169ffb2184f","5b66ce0da32ce62d71868558b6229da190343676","true","TOOL ID","21","351","372"
"CWE-79_CWE-352_CWE-22","geronimo","plugins/system-database/sysdb-portlets/src/main/java/org/apache/geronimo/console/internaldb/RunSQLHelper.java$createDB","f8a612df7b06729bfd6c826e1a110d4bb40dc1f5","6d3cfe9ebbdb57e31b9876b6e50f098e6c25af9e","true","TOOL ID","25","48","73"
"CWE-310","bc-java","core/src/main/java/org/bouncycastle/math/ec/custom/sec/SecP224R1Curve.java$SecP224R1Curve","5cb2f0578e6ec8f0d67e59d05d8c4704d8e05f83","","false","TOOL ID","14","19","33"
"CWE-89","hive","jdbc/src/java/org/apache/hive/jdbc/HivePreparedStatement.java$setBinaryStream","63df42966cf44ffdd20d3fcdcfb70738c0432ab","","false","TOOL ID","3","277","280"
"CWE-89","hive","jdbc/src/java/org/apache/hive/jdbc/HivePreparedStatement.java$setString","63df42966cf44ffdd20d3fcdcfb70738c0432ab","","false","TOOL ID","4","726","730"
"CWE-434","hawtio","hawtio-system/src/main/java/io/hawt/web/GitServlet.java$doPost","8cf6848f4d4d4917a4551c9aa49dc00f699eb569","","false","TOOL ID","44","146","190"
"CWE-78","ec2-plugin","src/main/java/hudson/plugins/ec2/ssh/EC2UnixLauncher.java$launch","180f7d0eae6031d67259a5d86d9d7d382f9eb05b","","false","TOOL ID","111","119","230"
"CWE-613","keycloak","services/src/main/java/org/keycloak/services/resources/AbstractSecuredLocalService.java$updateCsrfChecks","9b75b603e3a5f5ba6deff13cbb45b070bf2d2239","20d0fa1b4ec32dbb037ccfc44e1909174ac9e11d","true","TOOL ID","10","132","142"
"CWE-613","keycloak","services/src/main/java/org/keycloak/services/resources/AbstractSecuredLocalService.java$csrfCheck","9b75b603e3a5f5ba6deff13cbb45b070bf2d2239","20d0fa1b4ec32dbb037ccfc44e1909174ac9e11d","true","TOOL ID","7","164","171"
"CWE-601","uaa","server/src/main/java/org/cloudfoundry/identity/uaa/web/UaaSavedRequestAwareAuthenticationSuccessHandler.java$determineTargetUrl","7a8f157f7e2feed2d0ebb63b163ff735b6340b9","d370654972c25049ebb126894b23af80b5fc863c","true","TOOL ID","12","34","46"
"CWE-20","vert.x","src/main/java/io/vertx/core/http/impl/HttpUtils.java$parseKeepAliveHeaderTimeout","1bb6445226c39a95e7d07ce3caaf56828e8aab72","","false","TOOL ID","39","484","523"
"CWE-20","tomcat","java/org/apache/coyote/http11/Http11Processor.java$asyncDispatch","d2e8f2ede7dea39f75f68384f331f38f094e4ed3","de8402d9fa8f1cc63d0c5fab65f1261bacbb30dc","true","TOOL ID","32","339","371"
"CWE-264","hibernate-validator","engine/src/main/java/org/hibernate/validator/internal/metadata/raw/ConstrainedField.java$ConstrainedField","e8c42b689df8c6752d635d02c6518da3fece3870","1d6d3f5be47a90d9bfa8532e09018be3a927569e","true","TOOL ID","13","46","59"
"CWE-264","hibernate-validator","engine/src/main/java/org/hibernate/validator/internal/metadata/raw/ConstrainedField.java$equals","e8c42b689df8c6752d635d02c6518da3fece3870","1d6d3f5be47a90d9bfa8532e09018be3a927569e","true","TOOL ID","21","69","90"
"CWE-601","keycloak","services/src/main/java/org/keycloak/protocol/oidc/utils/RedirectUtils.java$verifyRedirectUri","a957e118e6efb35fe7ef3a62acd66341a6523cb7","0897d969b1327d07ad9a9411cbb8ba6aec8d5ded","true","TOOL ID","47","77","124"
"CWE-200","tomcat","java/org/apache/jasper/xmlparser/ParserUtils.java$ParserUtils","b9e06ead01984483af73f48e7861bc7897f5e84f","72613a0e2f88af789c2acc7093c82ff02b95b6d1","true","TOOL ID","2","67","69"
"CWE-200","tomcat","java/org/apache/jasper/xmlparser/ParserUtils.java$parseXMLDocument","b9e06ead01984483af73f48e7861bc7897f5e84f","72613a0e2f88af789c2acc7093c82ff02b95b6d1","true","TOOL ID","35","83","118"
"CWE-203","tomcat","java/org/apache/catalina/realm/DataSourceRealm.java$authenticate","86b2e436099cb48f30dad950175c5beeeb763756","f603f2f4595073f9490e01699d2083112a7c09a7","true","TOOL ID","42","289","331"
"CWE-611","lucene-solr","solr/contrib/extraction/src/java/org/apache/solr/handler/extraction/ParseContextConfig.java$loadConfigFile","e5407c5a9710247e5f728aae36224a245a51f0b","","false","TOOL ID","2","60","62"
"CWE-200","tomcat","java/org/apache/coyote/http11/Http11Processor.java$processSendfile","f5e06b8c743b1daa9eb5e817863958b6b320e044","4fef4b2b10b8c905c6967b2a94020ad8df7a9545","true","TOOL ID","21","1609","1630"
"CWE-863","geode","geode-core/src/main/java/org/apache/geode/management/internal/cli/functions/ContinuousQueryFunction.java$getId","6df14c8b1e3c644f9f810149e80bba0c2f073dab","6501fb55edc11291e06d285227d5714a416916b0","true","TOOL ID","3","106","109"
"CWE-399","tomcat","java/org/apache/coyote/http11/filters/ChunkedInputFilter.java$ChunkedInputFilter","e28dd578fad90a6d5726ec34f3245c9f99d909a5","","false","TOOL ID","5","151","156"
"CWE-399","tomcat","java/org/apache/coyote/http11/filters/ChunkedInputFilter.java$end","e28dd578fad90a6d5726ec34f3245c9f99d909a5","","false","TOOL ID","14","239","253"
"CWE-287","karaf","webconsole/instance/src/main/java/org/apache/karaf/webconsole/instance/Activator.java$doStart","cfa213ad680ded70b70bf0c648891a06386ef63","","false","TOOL ID","10","35","45"
"CWE-200","tomcat","java/org/apache/jasper/compiler/JspDocumentParser.java$resolveEntity","05c84ff8304a69a30b251f207a7b93c2c882564d","70dc3b279f7c99136c2c51bce8812508b4893c8b","true","TOOL ID","7","235","242"
"CWE-200","tomcat","java/org/apache/jasper/compiler/JspDocumentParser.java$JspDocumentParser","05c84ff8304a69a30b251f207a7b93c2c882564d","70dc3b279f7c99136c2c51bce8812508b4893c8b","true","TOOL ID","13","109","122"
